CMDLINE python3 tmp/benchmark.py
MEM 502.710938 1523392900.2590
MEM 502.714844 1523392900.3594
MEM 502.714844 1523392900.4601
MEM 538.671875 1523392900.5608
MEM 613.695312 1523392900.6614
MEM 503.894531 1523392900.7618
MEM 490.492188 1523392900.8621
MEM 490.492188 1523392900.9625
MEM 490.492188 1523392901.0629
MEM 490.492188 1523392901.1632
MEM 490.492188 1523392901.2637
MEM 490.492188 1523392901.3641
MEM 551.585938 1523392901.4647
MEM 490.496094 1523392901.5652
MEM 508.281250 1523392901.6657
MEM 631.515625 1523392901.7665
MEM 545.613281 1523392901.8668
MEM 508.460938 1523392901.9672
MEM 508.460938 1523392902.0676
MEM 508.460938 1523392902.1680
MEM 508.460938 1523392902.2683
MEM 508.460938 1523392902.3687
MEM 508.460938 1523392902.4692
MEM 508.460938 1523392902.5696
MEM 567.753906 1523392902.6699
MEM 508.460938 1523392902.7705
MEM 523.925781 1523392902.8709
MEM 634.269531 1523392902.9714
MEM 511.250000 1523392903.0719
MEM 511.250000 1523392903.1723
MEM 511.250000 1523392903.2727
MEM 511.250000 1523392903.3731
MEM 511.250000 1523392903.4735
MEM 511.250000 1523392903.5740
MEM 511.250000 1523392903.6744
MEM 511.250000 1523392903.7748
MEM 511.250000 1523392903.8752
MEM 511.250000 1523392903.9756
MEM 520.269531 1523392904.0760
MEM 605.605469 1523392904.1764
MEM 651.218750 1523392904.2767
MEM 528.750000 1523392904.3771
MEM 528.750000 1523392904.4775
MEM 528.750000 1523392904.5782
MEM 528.750000 1523392904.6787
MEM 528.750000 1523392904.7791
MEM 528.750000 1523392904.8795
MEM 528.750000 1523392904.9799
MEM 528.750000 1523392905.0803
MEM 528.750000 1523392905.1807
MEM 528.750000 1523392905.2812
MEM 528.750000 1523392905.3816
MEM 602.480469 1523392905.4824
MEM 631.492188 1523392905.5828
MEM 603.378906 1523392905.6832
MEM 554.398438 1523392905.7836
MEM 554.398438 1523392905.8839
MEM 554.398438 1523392905.9843
MEM 554.398438 1523392906.0848
MEM 554.398438 1523392906.1852
MEM 554.398438 1523392906.2856
MEM 554.398438 1523392906.3860
MEM 554.398438 1523392906.4864
MEM 554.398438 1523392906.5868
MEM 556.457031 1523392906.6871
MEM 554.398438 1523392906.7876
MEM 568.316406 1523392906.8880
MEM 662.160156 1523392906.9883
MEM 706.296875 1523392907.0887
MEM 575.835938 1523392907.1893
MEM 575.835938 1523392907.2897
MEM 575.835938 1523392907.3902
MEM 575.835938 1523392907.4906
MEM 575.835938 1523392907.5910
MEM 575.835938 1523392907.6913
MEM 575.835938 1523392907.7918
MEM 575.835938 1523392907.8922
MEM 575.835938 1523392907.9927
MEM 575.835938 1523392908.0932
MEM 604.960938 1523392908.1936
MEM 575.839844 1523392908.2940
MEM 575.839844 1523392908.3945
MEM 700.617188 1523392908.4948
MEM 697.269531 1523392908.5951
MEM 585.082031 1523392908.6955
MEM 585.082031 1523392908.7959
MEM 585.082031 1523392908.8963
MEM 585.082031 1523392908.9967
MEM 585.082031 1523392909.0971
MEM 585.082031 1523392909.1975
MEM 585.082031 1523392909.2979
MEM 585.082031 1523392909.3984
MEM 585.082031 1523392909.4988
MEM 585.082031 1523392909.5992
MEM 585.082031 1523392909.6998
MEM 660.617188 1523392909.8002
MEM 585.082031 1523392909.9007
MEM 585.082031 1523392910.0011
MEM 708.312500 1523392910.1015
MEM 585.082031 1523392910.2019
MEM 585.082031 1523392910.3022
MEM 585.082031 1523392910.4026
MEM 585.082031 1523392910.5030
MEM 585.082031 1523392910.6034
MEM 585.082031 1523392910.7038
MEM 585.082031 1523392910.8042
MEM 585.082031 1523392910.9046
MEM 585.082031 1523392911.0051
MEM 585.082031 1523392911.1055
MEM 585.082031 1523392911.2059
MEM 585.082031 1523392911.3063
MEM 585.082031 1523392911.4068
MEM 585.214844 1523392911.5073
MEM 585.214844 1523392911.6077
MEM 642.703125 1523392911.7080
MEM 720.562500 1523392911.8084
MEM 616.484375 1523392911.9087
MEM 597.410156 1523392912.0091
MEM 597.410156 1523392912.1095
MEM 597.410156 1523392912.2098
MEM 650.515625 1523392912.3102
MEM 597.410156 1523392912.4106
MEM 426.031250 1523392912.5111
MEM 426.031250 1523392912.6119
MEM 426.031250 1523392912.7124
MEM 426.500000 1523392912.8128
MEM 426.500000 1523392912.9131
MEM 430.562500 1523392913.0136
MEM 431.589844 1523392913.1141
MEM 578.800781 1523392913.2145
MEM 589.734375 1523392913.3149
MEM 589.734375 1523392913.4154
MEM 589.734375 1523392913.5161
MEM 589.734375 1523392913.6166
MEM 664.757812 1523392913.7171
MEM 664.769531 1523392913.8178
MEM 664.769531 1523392913.9182
MEM 439.679688 1523392914.0186
MEM 508.500000 1523392914.1190
MEM 439.679688 1523392914.2193
MEM 440.207031 1523392914.3197
MEM 496.410156 1523392914.4200
MEM 584.144531 1523392914.5204
MEM 654.867188 1523392914.6208
MEM 862.214844 1523392914.7213
MEM 657.203125 1523392914.8218
MEM 708.765625 1523392914.9222
MEM 619.308594 1523392915.0226
MEM 552.964844 1523392915.1229
MEM 623.089844 1523392915.2233
MEM 588.210938 1523392915.3237
MEM 655.039062 1523392915.4241
MEM 703.250000 1523392915.5245
MEM 553.207031 1523392915.6248
MEM 594.957031 1523392915.7252
MEM 660.285156 1523392915.8256
MEM 892.578125 1523392915.9260
MEM 703.808594 1523392916.0265
MEM 754.855469 1523392916.1269
MEM 699.167969 1523392916.2273
MEM 684.566406 1523392916.3276
MEM 676.996094 1523392916.4280
MEM 683.957031 1523392916.5283
