CMDLINE python3 tmp/benchmark.py
MEM 511.210938 1523395908.0544
MEM 511.210938 1523395908.1548
MEM 511.210938 1523395908.2552
MEM 513.011719 1523395908.3556
MEM 576.691406 1523395908.4561
MEM 616.632812 1523395908.5564
MEM 588.003906 1523395908.6568
MEM 528.710938 1523395908.7571
MEM 528.710938 1523395908.8575
MEM 528.710938 1523395908.9579
MEM 528.710938 1523395909.0604
MEM 528.710938 1523395909.1608
MEM 528.710938 1523395909.2613
MEM 528.710938 1523395909.3616
MEM 528.710938 1523395909.4620
MEM 528.710938 1523395909.5625
MEM 531.285156 1523395909.6629
MEM 602.441406 1523395909.7634
MEM 635.835938 1523395909.8638
MEM 606.691406 1523395909.9641
MEM 554.359375 1523395910.0645
MEM 554.359375 1523395910.1648
MEM 554.359375 1523395910.2652
MEM 554.359375 1523395910.3655
MEM 554.359375 1523395910.4659
MEM 554.359375 1523395910.5663
MEM 554.359375 1523395910.6667
MEM 554.359375 1523395910.7672
MEM 554.359375 1523395910.8676
MEM 554.359375 1523395910.9682
MEM 554.359375 1523395911.0685
MEM 623.964844 1523395911.1689
MEM 672.742188 1523395911.2692
MEM 643.855469 1523395911.3695
MEM 575.796875 1523395911.4700
MEM 575.796875 1523395911.5704
MEM 575.796875 1523395911.6708
MEM 575.796875 1523395911.7712
MEM 575.796875 1523395911.8716
MEM 575.796875 1523395911.9720
MEM 575.796875 1523395912.0724
MEM 575.796875 1523395912.1728
MEM 575.796875 1523395912.2732
MEM 575.796875 1523395912.3735
MEM 575.800781 1523395912.4742
MEM 575.800781 1523395912.5746
MEM 633.031250 1523395912.6751
MEM 660.078125 1523395912.7755
MEM 625.773438 1523395912.8759
MEM 585.042969 1523395912.9762
MEM 585.042969 1523395913.0766
MEM 585.042969 1523395913.1770
MEM 585.042969 1523395913.2774
MEM 585.042969 1523395913.3778
MEM 585.042969 1523395913.4782
MEM 585.042969 1523395913.5786
MEM 585.042969 1523395913.6790
MEM 585.042969 1523395913.7794
MEM 585.042969 1523395913.8797
MEM 605.921875 1523395913.9801
MEM 585.042969 1523395914.0805
MEM 585.042969 1523395914.1831
MEM 706.210938 1523395914.2835
MEM 637.769531 1523395914.3838
MEM 585.042969 1523395914.4842
MEM 585.042969 1523395914.5845
MEM 585.042969 1523395914.6849
MEM 585.042969 1523395914.7852
MEM 585.042969 1523395914.8855
MEM 585.042969 1523395914.9859
MEM 585.042969 1523395915.0864
MEM 585.042969 1523395915.1868
MEM 585.042969 1523395915.2872
MEM 585.042969 1523395915.3875
MEM 585.042969 1523395915.4879
MEM 585.042969 1523395915.5882
MEM 585.113281 1523395915.6885
MEM 585.113281 1523395915.7890
MEM 640.539062 1523395915.8893
MEM 720.460938 1523395915.9898
MEM 613.804688 1523395916.0901
MEM 597.308594 1523395916.1905
MEM 597.308594 1523395916.2909
MEM 597.308594 1523395916.3912
MEM 672.328125 1523395916.4917
MEM 597.308594 1523395916.5968
MEM 425.929688 1523395916.6973
MEM 425.929688 1523395916.7978
MEM 425.929688 1523395916.8982
MEM 426.265625 1523395916.9985
MEM 426.265625 1523395917.0990
MEM 430.394531 1523395917.1995
MEM 431.421875 1523395917.2998
MEM 585.851562 1523395917.4001
MEM 589.562500 1523395917.5008
MEM 589.562500 1523395917.6013
MEM 589.562500 1523395917.7017
MEM 589.562500 1523395917.8021
MEM 664.585938 1523395917.9026
MEM 664.597656 1523395918.0031
MEM 514.542969 1523395918.1034
MEM 439.507812 1523395918.2037
MEM 514.515625 1523395918.3042
MEM 439.507812 1523395918.4046
MEM 439.507812 1523395918.5050
MEM 439.507812 1523395918.6053
MEM 439.507812 1523395918.7213
MEM 592.531250 1523395918.8217
MEM 501.128906 1523395918.9221
MEM 440.648438 1523395919.0225
MEM 440.648438 1523395919.1228
MEM 565.941406 1523395919.2231
MEM 678.863281 1523395919.3256
MEM 805.964844 1523395919.4260
MEM 911.410156 1523395919.5264
MEM 1019.691406 1523395919.6268
MEM 440.871094 1523395919.7271
MEM 440.871094 1523395919.8275
MEM 620.800781 1523395919.9279
MEM 532.078125 1523395920.0282
MEM 516.968750 1523395920.1286
MEM 513.617188 1523395920.2290
MEM 470.824219 1523395920.3294
MEM 470.824219 1523395920.4298
MEM 487.835938 1523395920.5301
MEM 486.031250 1523395920.6305
MEM 482.679688 1523395920.7309
MEM 593.281250 1523395920.8313
MEM 593.175781 1523395920.9317
MEM 560.949219 1523395921.0321
MEM 532.078125 1523395921.1324
MEM 587.246094 1523395921.2328
MEM 532.078125 1523395921.3332
MEM 559.144531 1523395921.4335
MEM 532.078125 1523395921.5339
MEM 593.175781 1523395921.6343
MEM 595.496094 1523395921.7347
MEM 470.824219 1523395921.8350
MEM 623.425781 1523395921.9354
MEM 471.335938 1523395922.0358
MEM 569.457031 1523395922.1361
MEM 593.332031 1523395922.2366
MEM 729.558594 1523395922.3376
MEM 729.558594 1523395922.4380
MEM 729.558594 1523395922.5383
MEM 729.558594 1523395922.6387
MEM 729.558594 1523395922.7391
MEM 729.558594 1523395922.8394
MEM 729.558594 1523395922.9398
MEM 729.558594 1523395923.0401
MEM 636.125000 1523395923.1405
MEM 593.691406 1523395923.2409
MEM 557.980469 1523395923.3412
MEM 654.917969 1523395923.4415
MEM 654.917969 1523395923.5419
MEM 593.714844 1523395923.6423
MEM 582.988281 1523395923.7427
MEM 562.363281 1523395923.8430
MEM 555.402344 1523395923.9434
MEM 620.628906 1523395924.0438
MEM 593.558594 1523395924.1441
MEM 593.714844 1523395924.2445
MEM 593.558594 1523395924.3455
MEM 567.777344 1523395924.4459
MEM 643.468750 1523395924.5462
MEM 471.207031 1523395924.6469
MEM 600.625000 1523395924.7473
MEM 760.468750 1523395924.8480
MEM 714.199219 1523395924.9485
MEM 798.761719 1523395925.0489
MEM 888.996094 1523395925.1493
MEM 471.207031 1523395925.2497
MEM 471.207031 1523395925.3501
MEM 484.609375 1523395925.4505
MEM 532.460938 1523395925.5508
MEM 487.445312 1523395925.6512
MEM 509.207031 1523395925.7515
MEM 593.664062 1523395925.8519
MEM 593.664062 1523395925.9523
MEM 593.664062 1523395926.0527
MEM 593.558594 1523395926.1530
MEM 532.304688 1523395926.2534
MEM 532.304688 1523395926.3538
MEM 532.304688 1523395926.4542
MEM 532.304688 1523395926.5545
MEM 532.304688 1523395926.6550
MEM 532.304688 1523395926.7559
MEM 532.460938 1523395926.8564
MEM 654.917969 1523395926.9568
MEM 654.917969 1523395927.0572
MEM 654.917969 1523395927.1575
MEM 532.460938 1523395927.2579
MEM 593.558594 1523395927.3583
MEM 532.460938 1523395927.4586
MEM 593.558594 1523395927.5590
MEM 593.558594 1523395927.6594
MEM 593.558594 1523395927.7598
MEM 582.730469 1523395927.8601
MEM 654.917969 1523395927.9606
MEM 562.730469 1523395928.0610
MEM 532.460938 1523395928.1615
MEM 473.007812 1523395928.2619
MEM 587.476562 1523395928.3624
MEM 532.304688 1523395928.4630
MEM 532.460938 1523395928.5634
MEM 534.261719 1523395928.6637
MEM 593.558594 1523395928.7644
MEM 593.558594 1523395928.8648
MEM 593.714844 1523395928.9651
MEM 654.917969 1523395929.0655
MEM 716.171875 1523395929.1658
MEM 471.207031 1523395929.2662
MEM 546.726562 1523395929.3666
MEM 554.886719 1523395929.4669
MEM 471.207031 1523395929.5674
MEM 500.078125 1523395929.6678
MEM 532.460938 1523395929.7683
MEM 471.207031 1523395929.8691
MEM 471.207031 1523395929.9695
MEM 471.207031 1523395930.0699
MEM 685.445312 1523395930.1708
MEM 776.453125 1523395930.2713
MEM 879.578125 1523395930.3717
MEM 994.046875 1523395930.4721
MEM 1049.992188 1523395930.5724
MEM 471.207031 1523395930.6728
MEM 528.179688 1523395930.7732
MEM 532.460938 1523395930.8737
MEM 532.304688 1523395930.9740
MEM 526.375000 1523395931.0744
MEM 471.207031 1523395931.1748
MEM 499.820312 1523395931.2752
MEM 532.304688 1523395931.3756
MEM 471.207031 1523395931.4760
MEM 471.207031 1523395931.5764
MEM 575.617188 1523395931.6769
MEM 545.347656 1523395931.7773
MEM 532.460938 1523395931.8778
MEM 593.558594 1523395931.9783
MEM 532.460938 1523395932.0786
MEM 532.460938 1523395932.1794
MEM 532.460938 1523395932.2799
MEM 532.460938 1523395932.3803
MEM 593.558594 1523395932.4807
MEM 593.558594 1523395932.5812
MEM 471.207031 1523395932.6817
MEM 623.808594 1523395932.7822
MEM 532.460938 1523395932.8825
MEM 559.527344 1523395932.9829
MEM 593.714844 1523395933.0834
MEM 711.121094 1523395933.1837
MEM 729.941406 1523395933.2841
MEM 729.941406 1523395933.3845
MEM 729.941406 1523395933.4848
MEM 729.941406 1523395933.5852
MEM 729.941406 1523395933.6856
MEM 729.941406 1523395933.7859
MEM 729.941406 1523395933.8863
MEM 613.562500 1523395933.9866
MEM 593.558594 1523395934.0871
MEM 537.613281 1523395934.1874
MEM 654.917969 1523395934.2878
MEM 654.917969 1523395934.3882
MEM 593.714844 1523395934.4886
MEM 561.589844 1523395934.5890
MEM 533.746094 1523395934.6894
MEM 537.097656 1523395934.7898
MEM 598.199219 1523395934.8902
MEM 593.558594 1523395934.9905
MEM 593.714844 1523395935.0909
MEM 571.644531 1523395935.1912
MEM 546.378906 1523395935.2916
MEM 615.625000 1523395935.3920
MEM 471.207031 1523395935.4924
MEM 574.843750 1523395935.5928
MEM 760.468750 1523395935.6932
MEM 707.238281 1523395935.7935
MEM 791.285156 1523395935.8939
MEM 882.035156 1523395935.9944
MEM 471.207031 1523395936.0948
MEM 471.207031 1523395936.1952
MEM 476.875000 1523395936.2955
MEM 532.460938 1523395936.3959
MEM 489.765625 1523395936.4963
MEM 532.304688 1523395936.5967
MEM 593.664062 1523395936.6971
MEM 593.664062 1523395936.7975
MEM 593.664062 1523395936.8979
MEM 593.558594 1523395936.9982
MEM 532.304688 1523395937.0986
MEM 537.203125 1523395937.1989
MEM 537.226562 1523395937.2993
MEM 537.226562 1523395937.3997
MEM 537.226562 1523395937.5000
MEM 537.226562 1523395937.6007
MEM 567.285156 1523395937.7011
MEM 659.839844 1523395937.8014
MEM 659.839844 1523395937.9018
MEM 659.839844 1523395938.0021
MEM 537.382812 1523395938.1025
MEM 598.480469 1523395938.2029
MEM 537.382812 1523395938.3032
MEM 598.480469 1523395938.4041
MEM 598.480469 1523395938.5046
MEM 598.480469 1523395938.6049
MEM 598.480469 1523395938.7052
MEM 537.382812 1523395938.8056
MEM 601.660156 1523395938.9060
MEM 537.382812 1523395939.0064
MEM 516.343750 1523395939.1068
MEM 605.546875 1523395939.2072
MEM 537.226562 1523395939.3076
MEM 577.082031 1523395939.4079
MEM 579.144531 1523395939.5083
MEM 620.136719 1523395939.6086
MEM 555.167969 1523395939.7089
MEM 569.089844 1523395939.8092
MEM 659.839844 1523395939.9095
MEM 537.382812 1523395940.0099
MEM 570.277344 1523395940.1102
MEM 585.738281 1523395940.2106
MEM 501.285156 1523395940.3110
MEM 501.285156 1523395940.4113
MEM 582.683594 1523395940.5117
MEM 562.539062 1523395940.6121
MEM 501.285156 1523395940.7124
MEM 501.285156 1523395940.8128
MEM 526.546875 1523395940.9131
MEM 715.523438 1523395941.0138
MEM 819.679688 1523395941.1142
MEM 924.093750 1523395941.2145
MEM 1047.843750 1523395941.3149
MEM 965.285156 1523395941.4152
MEM 501.285156 1523395941.5155
MEM 580.027344 1523395941.6159
MEM 562.539062 1523395941.7163
MEM 562.382812 1523395941.8167
MEM 562.382812 1523395941.9170
MEM 501.285156 1523395942.0174
MEM 544.851562 1523395942.1177
MEM 501.285156 1523395942.2181
MEM 501.285156 1523395942.3184
MEM 501.285156 1523395942.4190
MEM 623.742188 1523395942.5193
MEM 593.214844 1523395942.6197
MEM 562.539062 1523395942.7201
MEM 623.636719 1523395942.8205
MEM 562.539062 1523395942.9208
MEM 562.539062 1523395943.0212
MEM 568.464844 1523395943.1216
MEM 562.539062 1523395943.2219
MEM 623.636719 1523395943.3223
MEM 605.847656 1523395943.4227
MEM 562.539062 1523395943.5232
MEM 653.886719 1523395943.6236
MEM 562.539062 1523395943.7241
MEM 572.332031 1523395943.8245
MEM 623.792969 1523395943.9249
MEM 734.753906 1523395944.0252
MEM 760.019531 1523395944.1256
MEM 760.019531 1523395944.2260
MEM 760.019531 1523395944.3264
MEM 760.019531 1523395944.4268
MEM 760.019531 1523395944.5272
MEM 760.019531 1523395944.6276
MEM 760.019531 1523395944.7280
MEM 760.019531 1523395944.8284
MEM 579.550781 1523395944.9307
MEM 623.636719 1523395945.0311
MEM 640.652344 1523395945.1314
MEM 684.996094 1523395945.2319
MEM 684.996094 1523395945.3322
MEM 623.792969 1523395945.4326
MEM 587.027344 1523395945.5329
MEM 712.582031 1523395945.6333
MEM 623.792969 1523395945.7336
MEM 623.636719 1523395945.8340
MEM 609.972656 1523395945.9343
MEM 648.128906 1523395946.0346
MEM 623.636719 1523395946.1350
MEM 623.792969 1523395946.2353
MEM 684.996094 1523395946.3357
MEM 562.539062 1523395946.4361
MEM 527.320312 1523395946.5364
MEM 769.406250 1523395946.6368
MEM 790.546875 1523395946.7373
MEM 789.910156 1523395946.8377
MEM 879.371094 1523395946.9381
MEM 929.902344 1523395947.0384
MEM 501.285156 1523395947.1388
MEM 501.285156 1523395947.2392
MEM 590.734375 1523395947.3396
MEM 562.539062 1523395947.4399
MEM 523.710938 1523395947.5403
MEM 530.156250 1523395947.6406
MEM 623.742188 1523395947.7410
MEM 623.742188 1523395947.8414
MEM 623.742188 1523395947.9417
MEM 511.078125 1523395948.0421
MEM 562.382812 1523395948.1424
MEM 562.382812 1523395948.2428
MEM 561.609375 1523395948.3432
MEM 562.382812 1523395948.4435
MEM 562.382812 1523395948.5439
MEM 501.285156 1523395948.6445
MEM 620.390625 1523395948.7449
MEM 598.886719 1523395948.8452
MEM 684.996094 1523395948.9455
MEM 684.996094 1523395949.0459
MEM 684.996094 1523395949.1463
MEM 562.539062 1523395949.2467
MEM 623.636719 1523395949.3471
MEM 562.539062 1523395949.4475
MEM 562.539062 1523395949.5479
MEM 623.636719 1523395949.6483
MEM 623.636719 1523395949.7487
MEM 623.636719 1523395949.8491
MEM 623.636719 1523395949.9495
MEM 501.285156 1523395950.0499
MEM 653.886719 1523395950.1502
MEM 562.539062 1523395950.2506
MEM 577.335938 1523395950.3511
MEM 642.304688 1523395950.4515
MEM 602.601562 1523395950.5521
MEM 623.636719 1523395950.6528
MEM 623.636719 1523395950.7532
MEM 683.191406 1523395950.8535
MEM 620.542969 1523395950.9538
MEM 623.636719 1523395951.0542
MEM 635.906250 1523395951.1545
MEM 501.285156 1523395951.2551
MEM 598.972656 1523395951.3554
MEM 597.082031 1523395951.4558
MEM 501.285156 1523395951.5562
MEM 653.886719 1523395951.6566
MEM 501.285156 1523395951.7569
MEM 501.285156 1523395951.8573
MEM 501.285156 1523395951.9577
MEM 653.390625 1523395952.0580
MEM 757.031250 1523395952.1584
MEM 871.757812 1523395952.2588
MEM 978.492188 1523395952.3592
MEM 1080.070312 1523395952.4595
MEM 501.285156 1523395952.5600
MEM 501.285156 1523395952.6604
MEM 645.636719 1523395952.7607
MEM 562.539062 1523395952.8611
MEM 548.976562 1523395952.9615
MEM 545.882812 1523395953.0618
MEM 501.285156 1523395953.1622
MEM 562.382812 1523395953.2625
MEM 501.285156 1523395953.3628
MEM 501.285156 1523395953.4632
MEM 501.285156 1523395953.5636
MEM 596.156250 1523395953.6640
MEM 562.539062 1523395953.7645
MEM 562.539062 1523395953.8648
MEM 623.636719 1523395953.9652
MEM 562.539062 1523395954.0656
MEM 623.636719 1523395954.1660
MEM 562.539062 1523395954.2663
MEM 623.636719 1523395954.3667
MEM 612.550781 1523395954.4671
MEM 582.386719 1523395954.5675
MEM 684.996094 1523395954.6679
MEM 537.503906 1523395954.7682
MEM 562.539062 1523395954.8686
MEM 606.984375 1523395954.9690
MEM 623.636719 1523395955.0697
MEM 639.878906 1523395955.1720
MEM 760.019531 1523395955.2724
MEM 760.019531 1523395955.3728
MEM 760.019531 1523395955.4732
MEM 760.019531 1523395955.5757
MEM 760.019531 1523395955.6761
MEM 760.019531 1523395955.7765
MEM 760.019531 1523395955.8769
MEM 760.019531 1523395955.9772
MEM 760.019531 1523395956.0776
MEM 623.792969 1523395956.1780
MEM 623.636719 1523395956.2784
MEM 582.386719 1523395956.3788
MEM 684.996094 1523395956.4792
MEM 684.996094 1523395956.5796
MEM 684.996094 1523395956.6800
MEM 623.636719 1523395956.7803
MEM 682.675781 1523395956.8807
MEM 641.167969 1523395956.9810
MEM 562.539062 1523395957.0814
MEM 623.792969 1523395957.1817
MEM 583.160156 1523395957.2821
MEM 623.792969 1523395957.3824
MEM 628.792969 1523395957.4828
MEM 621.058594 1523395957.5831
MEM 686.437500 1523395957.6835
MEM 501.285156 1523395957.7839
MEM 658.289062 1523395957.8843
MEM 790.546875 1523395957.9847
MEM 754.332031 1523395958.0851
MEM 839.410156 1523395958.1856
MEM 929.902344 1523395958.2860
MEM 501.285156 1523395958.3865
MEM 501.285156 1523395958.4873
MEM 523.968750 1523395958.5876
MEM 562.539062 1523395958.6881
MEM 541.757812 1523395958.7884
MEM 501.285156 1523395958.8888
MEM 623.742188 1523395958.9892
MEM 623.742188 1523395959.0896
MEM 623.742188 1523395959.1900
MEM 615.902344 1523395959.2904
MEM 562.382812 1523395959.3908
MEM 522.937500 1523395959.4911
MEM 562.382812 1523395959.5915
MEM 562.382812 1523395959.6919
MEM 562.382812 1523395959.7923
MEM 562.382812 1523395959.8927
MEM 562.382812 1523395959.9930
MEM 562.539062 1523395960.0934
MEM 657.152344 1523395960.1937
MEM 684.996094 1523395960.2942
MEM 684.996094 1523395960.3945
MEM 623.792969 1523395960.4948
MEM 603.785156 1523395960.5952
MEM 623.636719 1523395960.6955
MEM 562.539062 1523395960.7959
MEM 616.417969 1523395960.8962
MEM 623.636719 1523395960.9966
MEM 623.636719 1523395961.0970
MEM 562.539062 1523395961.1974
MEM 623.636719 1523395961.2980
MEM 517.523438 1523395961.3983
MEM 562.539062 1523395961.4987
MEM 560.835938 1523395961.5991
MEM 597.703125 1523395961.6996
MEM 651.328125 1523395961.7999
MEM 600.175781 1523395961.9003
MEM 668.753906 1523395962.0006
MEM 570.269531 1523395962.1009
MEM 579.550781 1523395962.2012
MEM 669.011719 1523395962.3015
MEM 684.996094 1523395962.4018
MEM 711.445312 1523395962.5022
MEM 501.285156 1523395962.6027
MEM 653.886719 1523395962.7032
MEM 613.839844 1523395962.8035
MEM 501.285156 1523395962.9041
MEM 501.285156 1523395963.0044
MEM 592.808594 1523395963.1049
MEM 562.539062 1523395963.2053
MEM 501.285156 1523395963.3057
MEM 501.285156 1523395963.4061
MEM 542.273438 1523395963.5064
MEM 715.523438 1523395963.6070
MEM 825.867188 1523395963.7073
MEM 931.054688 1523395963.8077
MEM 1059.445312 1523395963.9081
MEM 815.664062 1523395964.0085
MEM 501.285156 1523395964.1088
MEM 579.570312 1523395964.2092
MEM 562.539062 1523395964.3096
MEM 562.382812 1523395964.4099
MEM 562.382812 1523395964.5102
MEM 501.285156 1523395964.6106
MEM 517.265625 1523395964.7110
MEM 551.812500 1523395964.8113
MEM 562.382812 1523395964.9116
MEM 550.781250 1523395965.0120
MEM 562.382812 1523395965.1127
MEM 623.742188 1523395965.2131
MEM 623.636719 1523395965.3134
MEM 623.636719 1523395965.4138
MEM 562.539062 1523395965.5142
MEM 617.449219 1523395965.6146
MEM 562.539062 1523395965.7149
MEM 610.488281 1523395965.8153
MEM 562.539062 1523395965.9160
MEM 623.636719 1523395966.0164
MEM 629.050781 1523395966.1168
MEM 501.285156 1523395966.2171
MEM 632.328125 1523395966.3175
MEM 509.273438 1523395966.4179
MEM 605.332031 1523395966.5183
MEM 623.792969 1523395966.6187
MEM 760.019531 1523395966.7196
MEM 760.019531 1523395966.8200
MEM 760.019531 1523395966.9204
MEM 760.019531 1523395967.0208
MEM 760.019531 1523395967.1212
MEM 760.019531 1523395967.2216
MEM 760.019531 1523395967.3220
MEM 760.019531 1523395967.4223
MEM 760.019531 1523395967.5227
MEM 623.792969 1523395967.6231
MEM 623.636719 1523395967.7235
MEM 588.058594 1523395967.8238
MEM 684.996094 1523395967.9242
MEM 684.996094 1523395968.0246
MEM 684.996094 1523395968.1250
MEM 623.636719 1523395968.2253
MEM 704.332031 1523395968.3257
MEM 678.550781 1523395968.4260
MEM 594.761719 1523395968.5263
MEM 567.175781 1523395968.6267
MEM 618.996094 1523395968.7270
MEM 576.714844 1523395968.8273
MEM 658.699219 1523395968.9277
MEM 644.003906 1523395969.0280
MEM 729.750000 1523395969.1284
MEM 501.285156 1523395969.2291
MEM 691.031250 1523395969.3295
MEM 790.546875 1523395969.4299
MEM 765.675781 1523395969.5303
MEM 851.269531 1523395969.6307
MEM 929.902344 1523395969.7311
MEM 501.285156 1523395969.8314
MEM 501.285156 1523395969.9318
MEM 546.207031 1523395970.0321
MEM 562.539062 1523395970.1325
MEM 562.382812 1523395970.2328
MEM 501.285156 1523395970.3332
MEM 623.742188 1523395970.4336
MEM 623.742188 1523395970.5340
MEM 623.742188 1523395970.6344
MEM 623.636719 1523395970.7347
MEM 562.382812 1523395970.8351
MEM 562.125000 1523395970.9355
MEM 523.195312 1523395971.0358
MEM 562.382812 1523395971.1362
MEM 562.382812 1523395971.2365
MEM 501.285156 1523395971.3369
MEM 571.664062 1523395971.4372
MEM 565.886719 1523395971.5375
MEM 684.996094 1523395971.6379
MEM 684.996094 1523395971.7383
MEM 684.996094 1523395971.8386
MEM 623.792969 1523395971.9390
MEM 623.636719 1523395972.0393
MEM 562.539062 1523395972.1397
MEM 623.636719 1523395972.2401
MEM 623.636719 1523395972.3404
MEM 623.636719 1523395972.4408
MEM 623.636719 1523395972.5412
MEM 623.636719 1523395972.6415
MEM 562.539062 1523395972.7419
MEM 635.066406 1523395972.8423
MEM 562.539062 1523395972.9427
MEM 548.203125 1523395973.0431
MEM 631.476562 1523395973.1435
MEM 563.414062 1523395973.2438
MEM 607.652344 1523395973.3442
MEM 607.910156 1523395973.4445
MEM 655.863281 1523395973.5448
MEM 588.832031 1523395973.6452
MEM 600.691406 1523395973.7455
MEM 684.996094 1523395973.8458
MEM 562.539062 1523395973.9462
MEM 585.503906 1523395974.0466
MEM 589.089844 1523395974.1469
MEM 501.285156 1523395974.2473
MEM 653.886719 1523395974.3477
MEM 562.539062 1523395974.4481
MEM 501.285156 1523395974.5484
MEM 501.285156 1523395974.6488
MEM 613.687500 1523395974.7491
MEM 717.843750 1523395974.8495
MEM 852.937500 1523395974.9499
MEM 959.929688 1523395975.0503
MEM 1080.070312 1523395975.1506
MEM 501.285156 1523395975.2510
MEM 501.285156 1523395975.3513
MEM 612.378906 1523395975.4517
MEM 562.539062 1523395975.5522
MEM 529.898438 1523395975.6545
MEM 526.289062 1523395975.7548
MEM 501.285156 1523395975.8552
MEM 560.835938 1523395975.9555
