CMDLINE python3 tmp/benchmark.py
MEM 508.945312 1523390773.8765
MEM 508.945312 1523390773.9769
MEM 508.945312 1523390774.0773
MEM 508.945312 1523390774.1778
MEM 508.945312 1523390774.2785
MEM 559.730469 1523390774.3790
MEM 602.492188 1523390774.4793
MEM 569.738281 1523390774.5796
MEM 511.734375 1523390774.6800
MEM 511.734375 1523390774.7803
MEM 511.734375 1523390774.8807
MEM 511.734375 1523390774.9810
MEM 511.734375 1523390775.0813
MEM 511.734375 1523390775.1817
MEM 511.734375 1523390775.2821
MEM 567.675781 1523390775.3825
MEM 511.734375 1523390775.4830
MEM 529.003906 1523390775.5833
MEM 652.496094 1523390775.6838
MEM 529.234375 1523390775.7841
MEM 529.234375 1523390775.8844
MEM 529.234375 1523390775.9847
MEM 529.234375 1523390776.0851
MEM 529.234375 1523390776.1855
MEM 529.234375 1523390776.2858
MEM 529.234375 1523390776.3862
MEM 529.234375 1523390776.4866
MEM 529.234375 1523390776.5870
MEM 549.597656 1523390776.6874
MEM 529.234375 1523390776.7879
MEM 554.753906 1523390776.8883
MEM 662.003906 1523390776.9886
MEM 696.687500 1523390777.0891
MEM 554.882812 1523390777.1894
MEM 554.882812 1523390777.2897
MEM 554.882812 1523390777.3900
MEM 554.882812 1523390777.4904
MEM 554.882812 1523390777.5907
MEM 554.882812 1523390777.6911
MEM 554.882812 1523390777.7914
MEM 554.882812 1523390777.8918
MEM 554.882812 1523390777.9922
MEM 581.433594 1523390778.0926
MEM 554.882812 1523390778.1931
MEM 576.277344 1523390778.2936
MEM 682.753906 1523390778.3939
MEM 718.382812 1523390778.4942
MEM 576.320312 1523390778.5946
MEM 576.320312 1523390778.6949
MEM 576.320312 1523390778.7953
MEM 576.320312 1523390778.8956
MEM 576.320312 1523390778.9960
MEM 576.320312 1523390779.0963
MEM 576.320312 1523390779.1967
MEM 576.320312 1523390779.2971
MEM 576.320312 1523390779.3975
MEM 576.320312 1523390779.4979
MEM 646.953125 1523390779.5983
MEM 576.324219 1523390779.6987
MEM 585.343750 1523390779.7992
MEM 708.835938 1523390779.8995
MEM 585.566406 1523390779.9998
MEM 585.566406 1523390780.1001
MEM 585.566406 1523390780.2005
MEM 585.566406 1523390780.3008
MEM 585.566406 1523390780.4012
MEM 585.566406 1523390780.5015
MEM 585.566406 1523390780.6019
MEM 585.566406 1523390780.7022
MEM 585.566406 1523390780.8026
MEM 585.566406 1523390780.9030
MEM 585.566406 1523390781.0034
MEM 585.566406 1523390781.1038
MEM 585.566406 1523390781.2042
MEM 585.566406 1523390781.3047
MEM 633.773438 1523390781.4052
MEM 660.601562 1523390781.5055
MEM 619.851562 1523390781.6059
MEM 585.566406 1523390781.7062
MEM 585.566406 1523390781.8066
MEM 585.566406 1523390781.9070
MEM 585.566406 1523390782.0073
MEM 585.566406 1523390782.1077
MEM 585.566406 1523390782.2080
MEM 585.566406 1523390782.3084
MEM 585.566406 1523390782.4088
MEM 585.566406 1523390782.5092
MEM 585.566406 1523390782.6095
MEM 585.566406 1523390782.7099
MEM 625.578125 1523390782.8102
MEM 585.628906 1523390782.9107
MEM 597.742188 1523390783.0111
MEM 703.445312 1523390783.1114
MEM 739.113281 1523390783.2118
MEM 597.824219 1523390783.3121
MEM 597.824219 1523390783.4124
MEM 597.824219 1523390783.5127
MEM 597.824219 1523390783.6131
MEM 597.824219 1523390783.7134
MEM 426.445312 1523390783.8138
MEM 426.445312 1523390783.9142
MEM 426.445312 1523390784.0148
MEM 426.445312 1523390784.1151
MEM 426.445312 1523390784.2161
MEM 430.558594 1523390784.3166
MEM 500.937500 1523390784.4169
MEM 611.023438 1523390784.5175
MEM 611.187500 1523390784.6179
MEM 611.187500 1523390784.7184
MEM 602.421875 1523390784.8188
MEM 686.210938 1523390784.9192
MEM 686.222656 1523390785.0199
MEM 686.222656 1523390785.1204
MEM 536.167969 1523390785.2208
MEM 536.167969 1523390785.3211
MEM 536.167969 1523390785.4215
MEM 593.152344 1523390785.5218
MEM 672.351562 1523390785.6222
MEM 751.960938 1523390785.7225
MEM 958.894531 1523390785.8230
MEM 754.398438 1523390785.9233
MEM 805.703125 1523390786.0237
MEM 718.562500 1523390786.1240
MEM 649.644531 1523390786.2244
MEM 719.769531 1523390786.3248
MEM 684.890625 1523390786.4272
MEM 724.906250 1523390786.5276
MEM 649.886719 1523390786.6280
MEM 658.132812 1523390786.7283
MEM 762.882812 1523390786.8287
MEM 865.550781 1523390786.9290
MEM 818.230469 1523390787.0294
MEM 824.207031 1523390787.1298
MEM 877.574219 1523390787.2301
MEM 894.847656 1523390787.3304
MEM 861.589844 1523390787.4308
MEM 869.324219 1523390787.5312
MEM 868.292969 1523390787.6315
MEM 772.390625 1523390787.7319
MEM 822.660156 1523390787.8323
MEM 772.390625 1523390787.9327
MEM 894.847656 1523390788.0331
MEM 894.847656 1523390788.1334
MEM 794.042969 1523390788.2338
MEM 781.246094 1523390788.3341
