CMDLINE python3 -m scripts.odc12.spectrum
MEM 1.453125 1521151554.8560
MEM 19.031250 1521151554.9563
MEM 31.488281 1521151555.0566
MEM 40.960938 1521151555.1569
MEM 48.851562 1521151555.2572
MEM 49.914062 1521151555.3575
MEM 68.355469 1521151555.4578
MEM 95.394531 1521151555.5581
MEM 99.816406 1521151555.6584
MEM 104.816406 1521151555.7587
MEM 107.609375 1521151555.8591
MEM 108.726562 1521151555.9594
MEM 111.429688 1521151556.0597
MEM 113.734375 1521151556.1600
MEM 114.347656 1521151556.2603
MEM 120.441406 1521151556.3621
MEM 120.441406 1521151556.4625
MEM 145.687500 1521151556.5628
MEM 203.578125 1521151556.6632
MEM 221.347656 1521151556.7635
MEM 224.179688 1521151556.8640
MEM 267.175781 1521151556.9644
MEM 243.585938 1521151557.0649
MEM 243.585938 1521151557.1654
MEM 302.363281 1521151557.2661
MEM 302.363281 1521151557.3666
MEM 302.363281 1521151557.4672
MEM 275.964844 1521151557.5675
MEM 275.964844 1521151557.6679
MEM 282.433594 1521151557.7682
MEM 323.425781 1521151557.8778
MEM 323.425781 1521151557.9783
MEM 323.425781 1521151558.0789
MEM 323.425781 1521151558.1793
MEM 323.425781 1521151558.2797
MEM 285.644531 1521151558.3802
MEM 309.363281 1521151558.4806
MEM 309.363281 1521151558.5810
MEM 309.363281 1521151558.6817
MEM 279.554688 1521151558.7822
MEM 279.554688 1521151558.8826
MEM 279.554688 1521151558.9831
MEM 308.683594 1521151559.0835
MEM 308.683594 1521151559.1843
MEM 308.683594 1521151559.2847
MEM 308.683594 1521151559.3850
MEM 328.789062 1521151559.4854
MEM 345.546875 1521151559.5858
MEM 345.546875 1521151559.6862
MEM 345.546875 1521151559.7866
MEM 298.031250 1521151559.8869
MEM 298.031250 1521151559.9873
MEM 298.031250 1521151560.0877
MEM 298.187500 1521151560.1880
MEM 324.480469 1521151560.2884
MEM 324.480469 1521151560.3888
MEM 324.480469 1521151560.4891
MEM 356.191406 1521151560.5897
MEM 345.445312 1521151560.6902
MEM 369.164062 1521151560.7905
MEM 369.164062 1521151560.8909
MEM 369.164062 1521151560.9913
MEM 369.164062 1521151561.0919
MEM 369.164062 1521151561.1923
MEM 369.164062 1521151561.2927
MEM 369.164062 1521151561.3931
MEM 369.164062 1521151561.4935
MEM 369.164062 1521151561.5939
MEM 369.164062 1521151561.6944
MEM 369.164062 1521151561.7948
MEM 369.164062 1521151561.8952
MEM 369.164062 1521151561.9955
MEM 369.164062 1521151562.0959
MEM 369.164062 1521151562.1963
MEM 369.164062 1521151562.2967
MEM 369.414062 1521151562.3971
MEM 369.414062 1521151562.4974
MEM 369.414062 1521151562.5979
MEM 369.414062 1521151562.6983
MEM 369.414062 1521151562.7987
MEM 369.414062 1521151562.8991
MEM 369.414062 1521151562.9995
MEM 369.414062 1521151563.0999
MEM 369.414062 1521151563.2004
MEM 369.414062 1521151563.3008
MEM 369.484375 1521151563.4011
MEM 382.628906 1521151563.5016
MEM 406.347656 1521151563.6019
MEM 406.347656 1521151563.7023
MEM 406.347656 1521151563.8028
MEM 406.347656 1521151563.9032
MEM 406.347656 1521151564.0036
MEM 406.347656 1521151564.1039
MEM 406.347656 1521151564.2043
MEM 406.347656 1521151564.3047
MEM 406.347656 1521151564.4051
MEM 406.347656 1521151564.5056
MEM 406.347656 1521151564.6059
MEM 414.074219 1521151564.7063
MEM 414.074219 1521151564.8067
MEM 306.300781 1521151564.9072
MEM 306.300781 1521151565.0076
MEM 306.640625 1521151565.1081
MEM 306.640625 1521151565.2086
MEM 307.566406 1521151565.3090
MEM 313.750000 1521151565.4095
MEM 313.750000 1521151565.5099
MEM 313.976562 1521151565.6103
MEM 313.976562 1521151565.7107
MEM 313.976562 1521151565.8111
MEM 313.976562 1521151565.9115
MEM 313.976562 1521151566.0118
MEM 405.578125 1521151566.1122
MEM 472.351562 1521151566.2126
MEM 351.281250 1521151566.3129
MEM 366.750000 1521151566.4133
MEM 366.750000 1521151566.5138
MEM 366.750000 1521151566.6142
MEM 366.750000 1521151566.7146
MEM 366.750000 1521151566.8150
MEM 366.750000 1521151566.9153
MEM 366.750000 1521151567.0157
MEM 366.750000 1521151567.1160
MEM 366.750000 1521151567.2165
MEM 381.960938 1521151567.3168
MEM 391.500000 1521151567.4172
MEM 391.500000 1521151567.5176
MEM 391.500000 1521151567.6180
MEM 333.273438 1521151567.7183
MEM 347.968750 1521151567.8187
MEM 367.820312 1521151567.9218
MEM 367.820312 1521151568.0222
MEM 367.820312 1521151568.1226
MEM 367.820312 1521151568.2229
MEM 394.117188 1521151568.3233
MEM 400.136719 1521151568.4237
MEM 453.503906 1521151568.5241
MEM 321.250000 1521151568.6244
MEM 321.250000 1521151568.7248
MEM 367.652344 1521151568.8251
MEM 367.652344 1521151568.9255
MEM 367.652344 1521151569.0259
MEM 367.652344 1521151569.1263
MEM 367.652344 1521151569.2272
MEM 368.683594 1521151569.3276
MEM 368.683594 1521151569.4279
MEM 368.683594 1521151569.5284
MEM 368.683594 1521151569.6287
MEM 368.683594 1521151569.7292
MEM 368.683594 1521151569.8296
MEM 368.683594 1521151569.9300
MEM 394.980469 1521151570.0304
MEM 400.976562 1521151570.1308
MEM 473.421875 1521151570.2313
MEM 322.089844 1521151570.3317
MEM 322.089844 1521151570.4320
MEM 342.195312 1521151570.5324
MEM 368.492188 1521151570.6332
MEM 368.492188 1521151570.7336
MEM 368.492188 1521151570.8340
MEM 368.492188 1521151570.9345
MEM 368.492188 1521151571.0352
MEM 368.492188 1521151571.1357
MEM 368.492188 1521151571.2362
MEM 368.492188 1521151571.3366
MEM 368.492188 1521151571.4370
MEM 368.492188 1521151571.5374
MEM 368.492188 1521151571.6378
MEM 322.089844 1521151571.7382
MEM 382.156250 1521151571.8386
MEM 457.953125 1521151571.9390
MEM 322.089844 1521151572.0394
MEM 368.492188 1521151572.1398
MEM 368.492188 1521151572.2401
MEM 368.492188 1521151572.3405
MEM 368.492188 1521151572.4409
MEM 368.492188 1521151572.5413
MEM 368.492188 1521151572.6417
MEM 395.046875 1521151572.7421
MEM 368.703125 1521151572.8425
MEM 395.000000 1521151572.9429
MEM 395.000000 1521151573.0434
MEM 395.000000 1521151573.1438
MEM 395.000000 1521151573.2466
MEM 395.000000 1521151573.3470
MEM 395.000000 1521151573.4474
MEM 395.000000 1521151573.5478
MEM 316.113281 1521151573.6482
MEM 316.113281 1521151573.7489
MEM 316.113281 1521151573.8493
MEM 316.113281 1521151573.9498
MEM 316.113281 1521151574.0502
MEM 316.113281 1521151574.1506
MEM 316.113281 1521151574.2511
