CMDLINE python3 -m scripts.odc12.spectrum
MEM 1.445312 1521137155.0047
MEM 20.128906 1521137155.1050
MEM 31.507812 1521137155.2053
MEM 40.863281 1521137155.3056
MEM 48.667969 1521137155.4059
MEM 49.558594 1521137155.5062
MEM 66.339844 1521137155.6065
MEM 94.113281 1521137155.7069
MEM 99.484375 1521137155.8072
MEM 103.335938 1521137155.9074
MEM 107.007812 1521137156.0077
MEM 107.816406 1521137156.1080
MEM 110.101562 1521137156.2083
MEM 112.753906 1521137156.3087
MEM 114.816406 1521137156.4090
MEM 119.675781 1521137156.5093
MEM 119.675781 1521137156.6096
MEM 119.675781 1521137156.7100
MEM 119.675781 1521137156.8103
MEM 119.675781 1521137156.9126
MEM 119.675781 1521137157.0129
MEM 119.675781 1521137157.1133
MEM 119.675781 1521137157.2137
MEM 144.347656 1521137157.3141
MEM 210.250000 1521137157.4149
MEM 220.406250 1521137157.5154
MEM 223.109375 1521137157.6160
MEM 243.484375 1521137157.7163
MEM 243.484375 1521137157.8168
MEM 243.484375 1521137157.9171
MEM 243.484375 1521137158.0177
MEM 299.742188 1521137158.1181
MEM 299.742188 1521137158.2185
MEM 299.742188 1521137158.3189
MEM 323.460938 1521137158.4192
MEM 323.460938 1521137158.5197
MEM 323.460938 1521137158.6200
MEM 255.273438 1521137158.7204
MEM 255.273438 1521137158.8208
MEM 255.273438 1521137158.9212
MEM 299.093750 1521137159.0216
MEM 299.093750 1521137159.1221
MEM 299.093750 1521137159.2224
MEM 335.960938 1521137159.3228
MEM 335.960938 1521137159.4232
MEM 335.960938 1521137159.5235
MEM 335.960938 1521137159.6240
MEM 335.960938 1521137159.7248
MEM 335.960938 1521137159.8253
MEM 335.960938 1521137159.9257
MEM 304.238281 1521137160.0261
MEM 304.238281 1521137160.1287
MEM 304.238281 1521137160.2292
MEM 330.531250 1521137160.3295
MEM 330.531250 1521137160.4299
MEM 330.531250 1521137160.5303
MEM 330.781250 1521137160.6309
MEM 330.781250 1521137160.7313
MEM 330.781250 1521137160.8317
MEM 330.781250 1521137160.9322
MEM 330.781250 1521137161.0326
MEM 317.437500 1521137161.1330
MEM 317.437500 1521137161.2334
MEM 317.437500 1521137161.3339
MEM 317.593750 1521137161.4343
MEM 343.886719 1521137161.5347
MEM 343.886719 1521137161.6352
MEM 343.886719 1521137161.7356
MEM 343.886719 1521137161.8362
MEM 380.753906 1521137161.9366
MEM 380.753906 1521137162.0370
MEM 380.753906 1521137162.1374
MEM 380.753906 1521137162.2378
MEM 380.753906 1521137162.3383
MEM 404.472656 1521137162.4387
MEM 404.472656 1521137162.5392
MEM 404.472656 1521137162.6395
MEM 404.472656 1521137162.7402
MEM 333.269531 1521137162.8407
MEM 333.269531 1521137162.9411
MEM 333.269531 1521137163.0416
MEM 333.269531 1521137163.1419
MEM 333.425781 1521137163.2423
MEM 394.007812 1521137163.3428
MEM 394.007812 1521137163.4432
MEM 394.007812 1521137163.5435
MEM 394.007812 1521137163.6439
MEM 394.007812 1521137163.7444
MEM 394.007812 1521137163.8448
MEM 394.007812 1521137163.9452
MEM 394.007812 1521137164.0456
MEM 394.007812 1521137164.1460
MEM 394.007812 1521137164.2464
MEM 378.160156 1521137164.3469
MEM 378.160156 1521137164.4474
MEM 378.160156 1521137164.5478
MEM 378.160156 1521137164.6483
MEM 378.160156 1521137164.7486
MEM 378.398438 1521137164.8491
MEM 415.261719 1521137164.9495
MEM 415.261719 1521137165.0499
MEM 415.261719 1521137165.1515
MEM 415.261719 1521137165.2520
MEM 415.261719 1521137165.3525
MEM 415.261719 1521137165.4530
MEM 438.976562 1521137165.5534
MEM 438.976562 1521137165.6539
MEM 312.578125 1521137165.7542
MEM 312.847656 1521137165.8546
MEM 312.847656 1521137165.9549
MEM 312.847656 1521137166.0554
MEM 313.882812 1521137166.1557
MEM 320.070312 1521137166.2561
MEM 320.070312 1521137166.3566
MEM 321.152344 1521137166.4570
MEM 321.152344 1521137166.5574
MEM 321.152344 1521137166.6577
MEM 321.152344 1521137166.7581
MEM 321.152344 1521137166.8585
MEM 400.226562 1521137166.9590
MEM 479.375000 1521137167.0594
MEM 321.226562 1521137167.1598
MEM 347.519531 1521137167.2603
MEM 347.519531 1521137167.3607
MEM 347.519531 1521137167.4612
MEM 347.519531 1521137167.5616
MEM 347.519531 1521137167.6620
MEM 347.519531 1521137167.7670
MEM 373.816406 1521137167.8711
MEM 398.566406 1521137167.9715
MEM 398.566406 1521137168.0720
MEM 398.566406 1521137168.1724
MEM 374.886719 1521137168.2729
MEM 374.886719 1521137168.3733
MEM 374.886719 1521137168.4737
MEM 374.886719 1521137168.5741
MEM 328.316406 1521137168.6746
MEM 417.000000 1521137168.7791
MEM 486.351562 1521137168.8795
MEM 328.316406 1521137168.9800
MEM 374.718750 1521137169.0804
MEM 374.718750 1521137169.1808
MEM 374.718750 1521137169.2812
MEM 374.718750 1521137169.3816
MEM 374.718750 1521137169.4820
MEM 374.718750 1521137169.5825
MEM 375.750000 1521137169.6828
MEM 375.750000 1521137169.7833
MEM 375.750000 1521137169.8837
MEM 375.750000 1521137169.9841
MEM 375.750000 1521137170.0846
MEM 375.750000 1521137170.1849
MEM 375.750000 1521137170.2853
MEM 329.156250 1521137170.3857
MEM 428.410156 1521137170.4861
MEM 329.156250 1521137170.5865
MEM 333.535156 1521137170.6869
MEM 375.558594 1521137170.7873
MEM 375.558594 1521137170.8877
MEM 375.558594 1521137170.9881
MEM 375.558594 1521137171.0885
MEM 375.558594 1521137171.1889
MEM 375.558594 1521137171.2893
MEM 375.558594 1521137171.3897
MEM 375.558594 1521137171.4901
MEM 375.558594 1521137171.5905
MEM 375.558594 1521137171.6911
MEM 375.558594 1521137171.7915
MEM 329.156250 1521137171.8918
MEM 342.300781 1521137171.9922
MEM 453.675781 1521137172.0925
MEM 329.156250 1521137172.1929
MEM 375.558594 1521137172.2934
MEM 375.558594 1521137172.3937
MEM 375.558594 1521137172.4941
MEM 375.558594 1521137172.5945
MEM 375.558594 1521137172.6951
MEM 375.558594 1521137172.7958
MEM 375.558594 1521137172.8962
MEM 375.558594 1521137172.9966
MEM 399.535156 1521137173.0970
MEM 399.535156 1521137173.1974
MEM 349.214844 1521137173.2979
MEM 375.769531 1521137173.3982
MEM 375.769531 1521137173.4987
MEM 375.769531 1521137173.5991
MEM 402.066406 1521137173.6995
MEM 329.156250 1521137173.7999
MEM 329.156250 1521137173.9004
MEM 329.156250 1521137174.0009
MEM 329.156250 1521137174.1013
MEM 329.156250 1521137174.2017
MEM 329.156250 1521137174.3023
MEM 329.156250 1521137174.4027
MEM 420.410156 1521137174.5030
MEM 449.546875 1521137174.6034
MEM 375.558594 1521137174.7038
MEM 375.558594 1521137174.8041
MEM 375.558594 1521137174.9045
MEM 375.558594 1521137175.0052
MEM 375.558594 1521137175.1057
MEM 375.558594 1521137175.2061
MEM 375.558594 1521137175.3065
MEM 375.558594 1521137175.4073
MEM 399.535156 1521137175.5078
MEM 399.535156 1521137175.6082
MEM 399.535156 1521137175.7086
MEM 375.769531 1521137175.8090
MEM 375.769531 1521137175.9094
MEM 375.769531 1521137176.0098
MEM 375.769531 1521137176.1103
MEM 329.156250 1521137176.2107
MEM 427.894531 1521137176.3111
MEM 329.156250 1521137176.4115
MEM 334.824219 1521137176.5119
MEM 375.558594 1521137176.6123
MEM 375.558594 1521137176.7128
MEM 375.558594 1521137176.8132
MEM 375.558594 1521137176.9137
MEM 375.558594 1521137177.0140
MEM 375.558594 1521137177.1144
MEM 375.558594 1521137177.2149
MEM 375.558594 1521137177.3154
MEM 375.558594 1521137177.4158
MEM 375.558594 1521137177.5162
MEM 375.558594 1521137177.6165
MEM 402.113281 1521137177.7169
MEM 402.066406 1521137177.8178
MEM 464.972656 1521137177.9182
MEM 323.179688 1521137178.0186
MEM 375.769531 1521137178.1190
MEM 375.769531 1521137178.2194
MEM 375.769531 1521137178.3198
MEM 375.769531 1521137178.4202
MEM 375.769531 1521137178.5206
MEM 375.769531 1521137178.6210
MEM 375.769531 1521137178.7213
MEM 375.769531 1521137178.8217
MEM 375.769531 1521137178.9221
MEM 375.769531 1521137179.0225
