CMDLINE python3 tmp/benchmark.py
MEM 609.625000 1523517612.4109
MEM 684.132812 1523517612.5114
MEM 677.628906 1523517612.6118
MEM 502.121094 1523517612.7122
MEM 502.121094 1523517612.8127
MEM 502.121094 1523517612.9131
MEM 502.121094 1523517613.0136
MEM 502.121094 1523517613.1140
MEM 502.121094 1523517613.2145
MEM 502.121094 1523517613.3148
MEM 502.121094 1523517613.4152
MEM 502.121094 1523517613.5157
MEM 502.121094 1523517613.6161
MEM 502.121094 1523517613.7165
MEM 502.121094 1523517613.8190
MEM 502.121094 1523517613.9194
MEM 502.121094 1523517614.0198
MEM 502.121094 1523517614.1203
MEM 502.121094 1523517614.2207
MEM 610.656250 1523517614.3211
MEM 502.121094 1523517614.4215
MEM 502.121094 1523517614.5219
MEM 502.121094 1523517614.6223
MEM 502.121094 1523517614.7228
MEM 502.121094 1523517614.8232
MEM 502.121094 1523517614.9236
MEM 502.121094 1523517615.0240
MEM 599.828125 1523517615.1243
MEM 720.484375 1523517615.2247
MEM 866.406250 1523517615.3251
MEM 502.121094 1523517615.4254
MEM 502.121094 1523517615.5259
MEM 502.121094 1523517615.6262
MEM 502.121094 1523517615.7267
MEM 502.121094 1523517615.8270
MEM 502.121094 1523517615.9274
MEM 502.121094 1523517616.0281
MEM 502.121094 1523517616.1285
MEM 502.121094 1523517616.2289
MEM 502.121094 1523517616.3292
MEM 502.121094 1523517616.4296
MEM 502.121094 1523517616.5300
MEM 502.121094 1523517616.6304
MEM 502.121094 1523517616.7309
MEM 502.121094 1523517616.8313
MEM 577.140625 1523517616.9317
MEM 577.140625 1523517617.0321
MEM 577.140625 1523517617.1324
MEM 577.140625 1523517617.2328
MEM 577.140625 1523517617.3332
MEM 502.121094 1523517617.4336
MEM 502.121094 1523517617.5340
MEM 502.121094 1523517617.6344
MEM 628.960938 1523517617.7347
MEM 502.121094 1523517617.8354
MEM 502.121094 1523517617.9358
MEM 502.121094 1523517618.0362
MEM 512.945312 1523517618.1366
MEM 684.132812 1523517618.2371
MEM 652.878906 1523517618.3375
MEM 678.621094 1523517618.4379
MEM 502.121094 1523517618.5386
MEM 502.121094 1523517618.6392
MEM 502.121094 1523517618.7395
MEM 502.121094 1523517618.8399
MEM 502.121094 1523517618.9423
MEM 502.121094 1523517619.0427
MEM 502.121094 1523517619.1431
MEM 502.121094 1523517619.2439
MEM 502.121094 1523517619.3445
MEM 502.121094 1523517619.4449
MEM 502.121094 1523517619.5453
MEM 502.121094 1523517619.6458
MEM 502.121094 1523517619.7462
MEM 502.121094 1523517619.8468
MEM 502.121094 1523517619.9473
MEM 589.773438 1523517620.0477
MEM 650.617188 1523517620.1481
MEM 502.121094 1523517620.2484
MEM 502.121094 1523517620.3489
MEM 440.996094 1523517620.4495
MEM 502.093750 1523517620.5499
MEM 502.093750 1523517620.6503
MEM 502.093750 1523517620.7507
MEM 502.093750 1523517620.8511
MEM 502.093750 1523517620.9516
MEM 609.085938 1523517621.0521
MEM 745.210938 1523517621.1526
MEM 866.382812 1523517621.2529
MEM 502.121094 1523517621.3532
MEM 502.121094 1523517621.4536
MEM 502.121094 1523517621.5540
MEM 502.121094 1523517621.6544
MEM 502.121094 1523517621.7548
MEM 502.121094 1523517621.8551
MEM 502.121094 1523517621.9555
MEM 502.121094 1523517622.0559
MEM 502.121094 1523517622.1564
MEM 502.121094 1523517622.2570
MEM 502.121094 1523517622.3574
MEM 502.121094 1523517622.4579
MEM 502.121094 1523517622.5583
MEM 502.121094 1523517622.6587
MEM 515.523438 1523517622.7590
MEM 577.140625 1523517622.8594
MEM 577.140625 1523517622.9598
MEM 577.140625 1523517623.0602
MEM 577.140625 1523517623.1605
MEM 502.121094 1523517623.2610
MEM 502.121094 1523517623.3614
MEM 502.121094 1523517623.4617
MEM 577.140625 1523517623.5621
MEM 502.121094 1523517623.6626
MEM 502.121094 1523517623.7631
MEM 502.121094 1523517623.8635
MEM 502.121094 1523517623.9640
MEM 646.750000 1523517624.0663
MEM 621.683594 1523517624.1667
MEM 709.597656 1523517624.2671
MEM 502.121094 1523517624.3675
MEM 502.121094 1523517624.4678
MEM 502.121094 1523517624.5682
MEM 502.121094 1523517624.6686
MEM 502.121094 1523517624.7690
MEM 502.121094 1523517624.8694
MEM 502.121094 1523517624.9698
MEM 502.121094 1523517625.0702
MEM 502.121094 1523517625.1706
MEM 502.121094 1523517625.2711
MEM 502.121094 1523517625.3717
MEM 502.121094 1523517625.4721
MEM 502.121094 1523517625.5725
MEM 502.121094 1523517625.6729
MEM 502.121094 1523517625.7733
MEM 571.210938 1523517625.8736
MEM 637.984375 1523517625.9740
MEM 502.121094 1523517626.0744
MEM 502.121094 1523517626.1749
MEM 502.121094 1523517626.2754
MEM 502.121094 1523517626.3758
MEM 502.121094 1523517626.4762
MEM 502.121094 1523517626.5766
MEM 502.121094 1523517626.6770
MEM 627.929688 1523517626.7774
MEM 783.648438 1523517626.8777
MEM 753.656250 1523517626.9781
MEM 502.121094 1523517627.0785
MEM 502.121094 1523517627.1789
MEM 502.121094 1523517627.2792
MEM 502.121094 1523517627.3797
MEM 502.121094 1523517627.4801
MEM 502.121094 1523517627.5805
MEM 502.121094 1523517627.6808
MEM 502.121094 1523517627.7812
MEM 502.121094 1523517627.8816
MEM 502.121094 1523517627.9820
MEM 502.121094 1523517628.0825
MEM 502.121094 1523517628.1828
MEM 502.121094 1523517628.2833
MEM 502.121094 1523517628.3837
MEM 557.804688 1523517628.4840
MEM 577.140625 1523517628.5844
MEM 577.140625 1523517628.6848
MEM 577.140625 1523517628.7851
MEM 577.140625 1523517628.8855
MEM 502.121094 1523517628.9859
MEM 502.121094 1523517629.0862
MEM 502.121094 1523517629.1886
MEM 577.140625 1523517629.2890
MEM 502.121094 1523517629.3895
MEM 502.121094 1523517629.4899
MEM 502.121094 1523517629.5903
